mean,sd,5.5%,94.5%,rhat,ess_bulk
1.259254145,0.06552715206155102,1.1568095500000002,1.3675388000000002,1.0003938210293961,1203.383949938887
-0.2973370304,0.06570358965688629,-0.403202265,-0.19137950499999998,1.0031990453547357,1088.541183831872
